rid,rh13_e,rh13_c,EsufS_e,EsoilS_e,EsufS_c,EsoilS_c,q_eraS_e,q_eraS_c,P_eraS_c,P_eraS_e,dppt13_e,prev_str01,stream,prev_str02,dex_riv_pred,dex_riv_pred_SE,strahler,d_us1,d_us2,Q_us1_c,Q_us2_c,HYBAS_ID,NEXT_DOWN,NEXT_SINK,MAIN_BAS,DIST_SINK,DIST_MAIN,SUB_AREA,UP_AREA,PFAF_ID,ENDO,COAST,ORDER,SORT,geometry
11973,47.3615,47.3615,13854975.3843,92301280.3945,13854975.3843,92301280.3945,70204668.4512,70204668.4512,205378064.957,205378064.957,14.8031,0,12004,0,10.122930132008674,2.7280276533964996,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-6856733.89129118, -6856525.09526826, -6856525.09526826, -6856525.09526826, -6856525.09526826, -6856525.09526826, -6856525.09526826, -6856525.09526826, -6856525.09526826, -6856525.09526826, -6856733.89129118, -6856942.68731409, -6857151.483337, -6857360.27935992, -6857569.07538284, -6857569.07538284, -6857569.07538284, -6857360.27935992, -6857360.27935992, -6857360.27935992, -6857360.27935992, -6857569.07538284, -6857569.07538284, -6857569.07538284, -6857777.87140575, -6857777.87140575, -6857569.07538284, 
-6857360.27935992, -6857360.27935992, -6857569.07538284, -6857569.07538284, -6857569.07538284, -6857569.07538284, -6857777.87140575, -6857986.66742867, -6858195.46345158, -6858404.2594745, 4907764.76616915, 4907973.56218905, 4908182.35820896, 4908391.15422886, 4908599.95024876, 4908808.74626866, 4909017.54228856, 4909226.33830846, 4909435.13432836, 4909643.93034826, 4909852.72636816, 4909852.72636816, 4909852.72636816, 4910061.52238806, 4910270.31840796, 4910479.11442786, 4910687.91044776, 4910896.70646766, 
4911105.50248756, 4911314.29850746, 4911523.09452736, 4911731.89054726, 4911940.68656716, 4912149.48258706, 4912358.27860697, 4912567.07462687, 4912775.87064677, 4912984.66666667, 4913193.46268657, 4913402.25870647, 4913611.05472637, 4913819.85074627, 4914028.64676617, 4914237.44278607, 4914237.44278607, 4914446.23880597, 4914655.03482587)"
12355,48.8211,48.8211,15730011.8325,92426666.1621,15730011.8325,92426666.1621,81050317.5371,81050317.5371,219179894.0156,219179894.0156,12.5218,0,12388,0,10.568102481328921,2.7450486551377486,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7452846.53671367, -7452637.74069076, -7452637.74069076, -7452428.94466784, -7452220.14864493, -7452011.35262201, -7451802.5565991, -7451593.76057618, -7451384.96455327, -7451176.16853035, -7451176.16853035, -7450967.37250744, -7450967.37250744, -7450758.57648452, -7450758.57648452, -7450967.37250744, -7451176.16853035, -7451176.16853035, -7450967.37250744, -7450967.37250744, -7450967.37250744, -7450967.37250744, -7450967.37250744, -7450967.37250744, -7450967.37250744, -7450967.37250744, -7450967.37250744, 
-7450967.37250744, -7450967.37250744, -7450967.37250744, -7451176.16853035, 4500821.32338308, 4501030.11940299, 4501238.91542289, 4501447.71144279, 4501656.50746269, 4501865.30348259, 4501865.30348259, 4502074.09950249, 4502282.89552239, 4502491.69154229, 4502700.48756219, 4502909.28358209, 4503118.07960199, 4503326.87562189, 4503535.67164179, 4503744.46766169, 4503953.26368159, 4504162.05970149, 4504370.85572139, 4504579.65174129, 4504788.44776119, 4504997.24378109, 4505206.039801, 4505414.8358209, 
4505623.6318408, 4505832.4278607, 4506041.2238806, 4506250.0199005, 4506458.8159204, 4506667.6119403, 4506876.4079602)"
18841,48.3111,48.3111,11375385.9136,59693755.4414,11375385.9136,59693755.4414,29256054.7949,29256054.7949,118930184.3867,118930184.3867,12.4195,0,18892,0,9.151109950404276,2.7243055450868328,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7634916.6686956, -7634916.6686956, -7634916.6686956, -7634916.6686956, -7634707.87267269, -7634499.07664977, -7634290.28062686, -7634081.48460394, 4721309.92039801, 4721101.12437811, 4720892.32835821, 4720683.53233831, 4720474.73631841, 4720265.94029851, 4720057.14427861, 4719848.34825871)"
14008,49.3364,49.3364,23673121.5093,92911001.6543,23673121.5093,92911001.6543,102571711.3438,102571711.3438,245728371.3711,245728371.3711,12.741,0,14048,0,10.557950356405627,2.7568703658559177,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7407746.59576402, -7407746.59576402, -7407955.39178693, -7407955.39178693, -7408164.18780985, -7408372.98383276, -7408581.77985568, -7408581.77985568, -7408581.77985568, -7408581.77985568, -7408372.98383276, -7408372.98383276, -7408164.18780985, -7408164.18780985, -7408164.18780985, -7408164.18780985, -7408372.98383276, -7408372.98383276, -7408372.98383276, -7408372.98383276, -7408164.18780985, -7407955.39178693, -7407955.39178693, -7407746.59576402, -7407537.7997411, -7407537.7997411, -7407329.00371819, 
-7407329.00371819, -7407120.20769527, -7407120.20769527, -7406911.41167236, -7406911.41167236, -7406911.41167236, -7406911.41167236, 4420434.85572139, 4420643.65174129, 4420852.44776119, 4421061.24378109, 4421270.039801, 4421478.8358209, 4421687.6318408, 4421896.4278607, 4422105.2238806, 4422314.0199005, 4422522.8159204, 4422731.6119403, 4422940.4079602, 4423149.2039801, 4423358, 4423566.7960199, 4423775.5920398, 4423984.3880597, 4424193.1840796, 4424401.9800995, 4424610.7761194, 4424819.5721393, 
4425028.3681592, 4425237.1641791, 4425445.960199, 4425654.75621891, 4425863.55223881, 4426072.34825871, 4426281.14427861, 4426489.94029851, 4426698.73631841, 4426907.53233831, 4427116.32835821, 4427325.12437811)"
17216,49.6765,49.6765,11091748.8564,58691078.9531,11091748.8564,58691078.9531,26734620.3477,26734620.3477,115819631.875,115819631.875,12.7993,0,17265,0,10.129473861947366,2.727841590558032,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7204170.47342184, -7204379.26944475, -7204588.06546766, -7204796.86149058, -7205005.6575135, -7205214.45353641, 4866631.95024876, 4866423.15422886, 4866423.15422886, 4866423.15422886, 4866423.15422886, 4866214.35820896)"
13775,45.8282,45.8282,28836315.8574,188302562.6484,28836315.8574,188302562.6484,102340655.6426,102340655.6426,366922396.1602,366922396.1602,14.9743,0,13815,0,9.567337223290892,2.7283599630820334,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-6930647.68340311, -6930438.88738019, -6930230.09135728, -6930230.09135728, -6930021.29533436, -6930021.29533436, -6930230.09135728, -6930230.09135728, -6930230.09135728, -6930021.29533436, -6929812.49931145, -6929603.70328853, -6929394.90726562, -6929394.90726562, -6929394.90726562, -6929394.90726562, -6929394.90726562, -6929186.1112427, -6929186.1112427, -6929394.90726562, -6929603.70328853, -6929603.70328853, -6929394.90726562, -6929186.1112427, -6928977.31521979, -6929186.1112427, -6929186.1112427, 
-6929186.1112427, -6929394.90726562, -6929186.1112427, -6929186.1112427, -6929186.1112427, -6929186.1112427, -6929394.90726562, -6929603.70328853, -6929812.49931145, -6930021.29533436, -6930021.29533436, -6930021.29533436, -6930021.29533436, -6930230.09135728, -6930438.88738019, -6930647.68340311, -6930856.47942602, -6931065.27544894, -6931065.27544894, -6931274.07147185, -6931065.27544894, -6931065.27544894, -6931065.27544894, -6931065.27544894, -6931065.27544894, -6931065.27544894, -6931274.07147185, 
-6931482.86749477, -6931274.07147185, -6931274.07147185, -6931065.27544894, -6931274.07147185, -6931482.86749477, -6931274.07147185, -6931274.07147185, -6931482.86749477, -6931691.66351768, -6931900.4595406, -6932109.25556351, -6932318.05158643, -6932526.84760934, -6932526.84760934, -6932735.64363226, -6932944.43965517, -6933153.23567809, -6933362.031701, -6933570.82772392, -6933779.62374683, -6933988.41976975, -6934197.21579266, -6934406.01181558, -6934614.80783849, -6934823.60386141, -6934823.60386141, 
-6934823.60386141, -6935032.39988432, -6935241.19590724, -6935449.99193015, -6935658.78795307, -6935867.58397598, -6936076.3799989, -6936285.17602181, 4865796.76616915, 4866005.56218905, 4866214.35820896, 4866423.15422886, 4866631.95024876, 4866840.74626866, 4867049.54228856, 4867258.33830846, 4867467.13432836, 4867675.93034826, 4867884.72636816, 4868093.52238806, 4868302.31840796, 4868511.11442786, 4868719.91044776, 4868928.70646766, 4869137.50248756, 4869346.29850746, 4869555.09452736, 4869763.89054726, 
4869972.68656716, 4870181.48258706, 4870390.27860697, 4870599.07462687, 4870807.87064677, 4871016.66666667, 4871225.46268657, 4871434.25870647, 4871643.05472637, 4871851.85074627, 4872060.64676617, 4872269.44278607, 4872478.23880597, 4872687.03482587, 4872687.03482587, 4872895.83084577, 4873104.62686567, 4873313.42288557, 4873522.21890547, 4873731.01492537, 4873939.81094527, 4873939.81094527, 4873939.81094527, 4873939.81094527, 4874148.60696517, 4874357.40298507, 4874566.19900498, 4874774.99502488, 
4874983.79104478, 4875192.58706468, 4875401.38308458, 4875610.17910448, 4875818.97512438, 4876027.77114428, 4876236.56716418, 4876445.36318408, 4876654.15920398, 4876862.95522388, 4877071.75124378, 4877280.54726368, 4877489.34328358, 4877698.13930348, 4877906.93532338, 4878115.73134328, 4878115.73134328, 4878115.73134328, 4878324.52736318, 4878533.32338308, 4878742.11940299, 4878950.91542289, 4878950.91542289, 4878742.11940299, 4878533.32338308, 4878533.32338308, 4878742.11940299, 4878742.11940299, 
4878742.11940299, 4878742.11940299, 4878742.11940299, 4878950.91542289, 4879159.71144279, 4879368.50746269, 4879577.30348259, 4879786.09950249, 4879994.89552239, 4879994.89552239, 4879994.89552239, 4879994.89552239, 4879994.89552239)"
12542,50.4562,50.4562,10349261.3987,62872680.1895,10349261.3987,62872680.1895,35512095.2686,35512095.2686,126169586.7539,126169586.7539,13.0141,0,12576,0,10.654987654746263,2.699732572121815,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7209599.17001763, -7209807.96604054, -7210016.76206346, -7210225.55808637, -7210434.35410929, -7210643.1501322, -7210851.94615512, -7210851.94615512, -7211060.74217803, -7211060.74217803, 5039932.64676617, 5040141.44278607, 5040141.44278607, 5040141.44278607, 5040350.23880597, 5040559.03482587, 5040767.83084577, 5040976.62686567, 5041185.42288557, 5041394.21890547)"
16131,50.1198,50.1198,10473162.271,64175930.0957,10473162.271,64175930.0957,25946799.4482,25946799.4482,119705852.3633,119705852.3633,11.4598,0,16175,0,9.52766505482389,2.714657193372583,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7389581.34177041, -7389790.13779332, -7389998.93381624, -7390207.72983915, -7390416.52586207, -7390416.52586207, -7390625.32188498, -7390834.1179079, -7391042.91393081, -7391251.70995373, -7391460.50597664, -7391669.30199956, -7391878.09802247, -7392086.89404539, -7392295.6900683, -7392295.6900683, -7392504.48609122, -7392713.28211414, -7392922.07813705, -7393130.87415996, -7393339.67018288, -7393548.46620579, -7393757.26222871, -7393966.05825162, -7394174.85427454, -7394383.65029746, -7394592.44632037, 
-7394801.24234329, -7395010.0383662, -7395218.83438911, -7395427.63041203, -7395636.42643495, -7395845.22245786, -7395845.22245786, -7396054.01848078, -7396262.81450369, -7396471.61052661, -7396680.40654952, -7396889.20257244, -7397097.99859535, -7397306.79461827, -7397515.59064118, 5039097.46268657, 5039097.46268657, 5038888.66666667, 5038888.66666667, 5038679.87064677, 5038471.07462687, 5038262.27860697, 5038262.27860697, 5038262.27860697, 5038053.48258706, 5038053.48258706, 5038262.27860697, 5038471.07462687, 
5038471.07462687, 5038679.87064677, 5038888.66666667, 5039097.46268657, 5039097.46268657, 5039306.25870647, 5039306.25870647, 5039306.25870647, 5039306.25870647, 5039515.05472637, 5039306.25870647, 5039306.25870647, 5039306.25870647, 5039306.25870647, 5039306.25870647, 5039306.25870647, 5039097.46268657, 5039306.25870647, 5039515.05472637, 5039723.85074627, 5039932.64676617, 5040141.44278607, 5040141.44278607, 5040141.44278607, 5040141.44278607, 5040350.23880597, 5040559.03482587, 5040559.03482587, 
5040767.83084577)"
14061,50.86,50.86,16098150.7239,99263907.6855,16098150.7239,99263907.6855,47212485.8154,47212485.8154,191445687.8242,191445687.8242,11.5728,0,14101,0,9.917987486870096,2.722277389524143,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7329448.08717087, -7329656.88319379, -7329865.6792167, -7330074.47523962, -7330283.27126253, -7330492.06728545, -7330700.86330836, -7330909.65933128, -7331118.45535419, -7331327.25137711, -7331536.04740002, -7331744.84342294, -7331953.63944585, -7332162.43546877, -7332371.23149168, -7332580.0275146, -7332788.82353751, -7332997.61956043, -7333206.41558334, -7333415.21160626, -7333624.00762917, -7333832.80365209, -7334041.599675, -7334250.39569792, -7334459.19172083, -7334667.98774375, -7334876.78376666, 
-7335085.57978958, -7335294.37581249, -7335503.17183541, -7335711.96785832, -7335920.76388124, -7336129.55990415, -7336338.35592707, -7336547.15194998, -7336755.9479729, -7336964.74399581, -7337173.54001873, -7337382.33604164, -7337591.13206456, -7337799.92808747, -7338008.72411039, -7338217.5201333, -7338426.31615622, -7338635.11217913, -7338843.90820205, -7339052.70422496, -7339261.50024788, -7339470.29627079, 5045570.13930348, 5045570.13930348, 5045570.13930348, 5045361.34328358, 5045152.54726368, 
5045152.54726368, 5045152.54726368, 5044943.75124378, 5045152.54726368, 5045152.54726368, 5044943.75124378, 5044943.75124378, 5044943.75124378, 5044943.75124378, 5045152.54726368, 5045361.34328358, 5045361.34328358, 5045570.13930348, 5045570.13930348, 5045570.13930348, 5045570.13930348, 5045570.13930348, 5045778.93532338, 5045778.93532338, 5045987.73134328, 5046196.52736318, 5046196.52736318, 5046196.52736318, 5046196.52736318, 5046196.52736318, 5046196.52736318, 5046196.52736318, 5046196.52736318, 
5045987.73134328, 5045987.73134328, 5046196.52736318, 5046196.52736318, 5046196.52736318, 5045987.73134328, 5045778.93532338, 5045778.93532338, 5045987.73134328, 5045987.73134328, 5045987.73134328, 5045987.73134328, 5046196.52736318, 5046405.32338308, 5046196.52736318, 5046405.32338308)"
16765,46.8765,46.8765,19366301.7515,98994869.1445,19366301.7515,98994869.1445,79659266.3125,79659266.3125,222530929.8789,222530929.8789,12.1242,0,16810,0,9.032696929050397,2.73992687932071,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7579168.13057728, -7579168.13057728, -7579168.13057728, -7579168.13057728, -7578959.33455437, -7578750.53853145, -7578750.53853145, -7578750.53853145, -7578541.74250854, -7578541.74250854, -7578541.74250854, -7578750.53853145, -7578750.53853145, -7578541.74250854, -7578541.74250854, -7578541.74250854, -7578750.53853145, -7578750.53853145, -7578750.53853145, -7578959.33455437, -7578750.53853145, -7578750.53853145, -7578750.53853145, -7578750.53853145, -7578750.53853145, -7578541.74250854, -7578332.94648562, 
-7578124.15046271, -7577915.35443979, -7577915.35443979, -7577706.55841688, -7577497.76239396, -7577497.76239396, -7577288.96637105, -7577288.96637105, -7577288.96637105, -7577497.76239396, -7577497.76239396, -7577497.76239396, -7577497.76239396, 4438808.90547264, 4438600.10945274, 4438391.31343284, 4438182.51741294, 4437973.72139303, 4437764.92537313, 4437556.12935323, 4437347.33333333, 4437138.53731343, 4436929.74129353, 4436720.94527363, 4436512.14925373, 4436303.35323383, 4436094.55721393, 4435885.76119403, 
4435676.96517413, 4435468.16915423, 4435259.37313433, 4435050.57711443, 4434841.78109453, 4434632.98507463, 4434424.18905473, 4434215.39303483, 4434006.59701493, 4433797.80099502, 4433589.00497512, 4433380.20895522, 4433171.41293532, 4432962.61691542, 4432753.82089552, 4432545.02487562, 4432336.22885572, 4432127.43283582, 4431918.63681592, 4431709.84079602, 4431501.04477612, 4431292.24875622, 4431083.45273632, 4430874.65671642, 4430665.86069652)"
13151,48.9852,48.9852,60717463.0796,348050339.582,60717463.0796,348050339.582,249811019.6992,249811019.6992,779378102.0508,779378102.0508,11.8715,0,13188,0,9.849307355254606,2.7371189907064055,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7263677.33995263, -7263677.33995263, -7263886.13597554, -7264094.93199846, -7264303.72802137, -7264303.72802137, -7264303.72802137, -7264303.72802137, -7264303.72802137, -7264512.52404429, -7264721.3200672, -7264721.3200672, -7264930.11609012, -7264930.11609012, -7264721.3200672, -7264930.11609012, -7264930.11609012, -7264721.3200672, -7264721.3200672, -7264721.3200672, -7264930.11609012, -7265138.91211303, -7265138.91211303, -7265347.70813595, -7265138.91211303, -7265138.91211303, -7265347.70813595, 
-7265556.50415886, -7265765.30018178, -7265765.30018178, -7265765.30018178, -7265974.09620469, -7265974.09620469, -7265974.09620469, -7265765.30018178, -7265974.09620469, -7265974.09620469, -7266182.89222761, -7266182.89222761, -7266391.68825052, -7266600.48427344, -7266809.28029635, -7267018.07631927, -7267226.87234218, -7267435.6683651, -7267644.46438801, -7267853.26041093, -7268062.05643384, -7268270.85245676, -7268479.64847967, -7268688.44450259, -7268897.2405255, -7268688.44450259, -7268688.44450259, 
-7268897.2405255, -7269106.03654842, -7269314.83257133, -7269523.62859425, -7269732.42461716, -7269941.22064008, -7270150.016663, -7270150.016663, -7269941.22064008, -7269732.42461716, -7269732.42461716, -7269941.22064008, -7270150.016663, -7270358.81268591, -7270567.60870882, -7270567.60870882, -7270567.60870882, -7270358.81268591, -7270567.60870882, -7270776.40473174, -7270985.20075465, -7271193.99677757, -7271402.79280048, -7271193.99677757, -7271193.99677757, -7270985.20075465, -7270985.20075465, 
-7270985.20075465, -7270985.20075465, -7271193.99677757, -7271402.79280048, -7271611.5888234, -7271820.38484631, -7272029.18086923, -7272237.97689215, -7272446.77291506, -7272655.56893797, -7272655.56893797, -7272446.77291506, -7272446.77291506, -7272446.77291506, -7272446.77291506, -7272655.56893797, -7272864.36496089, -7273073.1609838, -7273281.95700672, -7273490.75302964, -7273699.54905255, -7273699.54905255, -7273490.75302964, -7273490.75302964, -7273281.95700672, -7273490.75302964, -7273699.54905255, 
-7273908.34507547, -7274117.14109838, -7274325.9371213, -7274534.73314421, -7274743.52916713, -7274952.32519004, -7275161.12121296, -7275369.91723587, -7275369.91723587, -7275161.12121296, -7275161.12121296, -7274952.32519004, -7274952.32519004, -7274743.52916713, -7274534.73314421, -7274534.73314421, -7274743.52916713, -7274743.52916713, -7274534.73314421, -7274325.9371213, -7274117.14109838, -7273908.34507547, -7273699.54905255, -7273490.75302964, -7273281.95700672, -7273073.1609838, -7272864.36496089, 
-7272655.56893797, -7272655.56893797, -7272446.77291506, -7272446.77291506, -7272655.56893797, -7272864.36496089, -7273073.1609838, -7273281.95700672, -7273490.75302964, -7273699.54905255, -7273699.54905255, -7273908.34507547, -7274117.14109838, -7274325.9371213, -7274534.73314421, -7274534.73314421, -7274325.9371213, -7274117.14109838, -7273908.34507547, -7273699.54905255, -7273490.75302964, -7273281.95700672, -7273073.1609838, -7273281.95700672, -7273281.95700672, -7273490.75302964, -7273490.75302964, 
-7273699.54905255, 4717969.1840796, 4718177.9800995, 4718386.7761194, 4718595.5721393, 4718804.3681592, 4719013.1641791, 4719221.960199, 4719430.75621891, 4719639.55223881, 4719848.34825871, 4720057.14427861, 4720265.94029851, 4720474.73631841, 4720683.53233831, 4720892.32835821, 4721101.12437811, 4721309.92039801, 4721518.71641791, 4721727.51243781, 4721936.30845771, 4722145.10447761, 4722353.90049751, 4722562.69651741, 4722771.49253731, 4722980.28855721, 4723189.08457711, 4723397.88059701, 4723606.67661692, 
4723815.47263682, 4724024.26865672, 4724233.06467662, 4724441.86069652, 4724650.65671642, 4724859.45273632, 4725068.24875622, 4725277.04477612, 4725485.84079602, 4725694.63681592, 4725903.43283582, 4726112.22885572, 4726112.22885572, 4726112.22885572, 4726321.02487562, 4726529.82089552, 4726738.61691542, 4726738.61691542, 4726529.82089552, 4726529.82089552, 4726529.82089552, 4726529.82089552, 4726738.61691542, 4726947.41293532, 4727156.20895522, 4727365.00497512, 4727573.80099502, 4727573.80099502, 
4727573.80099502, 4727573.80099502, 4727573.80099502, 4727573.80099502, 4727782.59701493, 4727991.39303483, 4728200.18905473, 4728408.98507463, 4728617.78109453, 4728826.57711443, 4729035.37313433, 4729244.16915423, 4729452.96517413, 4729661.76119403, 4729870.55721393, 4730079.35323383, 4730288.14925373, 4730496.94527363, 4730288.14925373, 4730288.14925373, 4730496.94527363, 4730705.74129353, 4730914.53731343, 4731123.33333333, 4731332.12935323, 4731540.92537313, 4731749.72139303, 4731958.51741294, 
4731958.51741294, 4732167.31343284, 4732167.31343284, 4732167.31343284, 4732376.10945274, 4732376.10945274, 4732584.90547264, 4732793.70149254, 4733002.49751244, 4733211.29353234, 4733420.08955224, 4733628.88557214, 4733837.68159204, 4733837.68159204, 4733837.68159204, 4734046.47761194, 4734255.27363184, 4734464.06965174, 4734672.86567164, 4734881.66169154, 4735090.45771144, 4735299.25373134, 4735508.04975124, 4735716.84577114, 4735716.84577114, 4735716.84577114, 4735508.04975124, 4735299.25373134, 
4735090.45771144, 4735090.45771144, 4734881.66169154, 4735090.45771144, 4735299.25373134, 4735508.04975124, 4735716.84577114, 4735925.64179104, 4736134.43781095, 4736343.23383085, 4736552.02985075, 4736760.82587065, 4736969.62189055, 4737178.41791045, 4737387.21393035, 4737596.00995025, 4737804.80597015, 4737804.80597015, 4738013.60199005, 4737804.80597015, 4737804.80597015, 4737804.80597015, 4737804.80597015, 4738013.60199005, 4738222.39800995, 4738431.19402985, 4738639.99004975, 4738848.78606965, 
4738848.78606965, 4739057.58208955, 4739057.58208955, 4739266.37810945, 4739475.17412935, 4739683.97014925, 4739892.76616915, 4740101.56218905, 4740310.35820896, 4740519.15422886, 4740727.95024876, 4740936.74626866, 4741145.54228856, 4741354.33830846, 4741354.33830846, 4741563.13432836, 4741771.93034826, 4741980.72636816, 4742189.52238806, 4742398.31840796, 4742607.11442786, 4742815.91044776, 4743024.70646766)"
19103,49.1377,49.1377,11726904.0181,61441398.0449,11726904.0181,61441398.0449,34056322.0938,34056322.0938,124865797.9141,124865797.9141,11.9316,0,19155,0,9.131216233711559,2.7259477337152975,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7614037.0664041, -7614245.86242701, -7614454.65844993, -7614663.45447284, -7614872.25049576, -7615081.04651867, -7615289.84254159, -7615498.6385645, -7615707.43458742, -7615916.23061033, -7616125.02663325, -7616333.82265616, -7616542.61867908, -7616751.414702, -7616960.21072491, -7617169.00674782, -7617377.80277074, -7617169.00674782, -7617169.00674782, -7617169.00674782, -7617377.80277074, -7617586.59879365, -7617795.39481657, -7618004.19083948, -7618212.9868624, -7618212.9868624, 4703144.66666667, 
4702935.87064677, 4702727.07462687, 4702518.27860697, 4702309.48258706, 4702100.68656716, 4701891.89054726, 4701683.09452736, 4701683.09452736, 4701474.29850746, 4701265.50248756, 4701056.70646766, 4701265.50248756, 4701474.29850746, 4701265.50248756, 4701056.70646766, 4700847.91044776, 4700639.11442786, 4700430.31840796, 4700221.52238806, 4700012.72636816, 4699803.93034826, 4699595.13432836, 4699386.33830846, 4699177.54228856, 4698968.74626866)"
16953,48.9731,48.9731,12046306.1685,72339468.6914,12046306.1685,72339468.6914,31350351.8086,31350351.8086,137698741.957,137698741.957,12.0726,0,17001,0,9.257456688662828,2.7145449847408774,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7442197.939545, -7442197.939545, -7442197.939545, -7442406.73556792, -7442197.939545, -7442197.939545, -7442406.73556792, -7442406.73556792, -7442197.939545, -7442406.73556792, -7442406.73556792, -7442406.73556792, -7442615.53159083, -7442824.32761375, -7442824.32761375, -7442824.32761375, -7443033.12363666, -7443033.12363666, -7443033.12363666, -7443033.12363666, -7443241.91965958, -7443241.91965958, -7443241.91965958, -7443241.91965958, -7443241.91965958, -7443450.7156825, -7443450.7156825, 
4986689.66169154, 4986480.86567164, 4986272.06965174, 4986063.27363184, 4985854.47761194, 4985645.68159204, 4985436.88557214, 4985228.08955224, 4985019.29353234, 4984810.49751244, 4984601.70149254, 4984392.90547264, 4984184.10945274, 4983975.31343284, 4983766.51741294, 4983557.72139303, 4983348.92537313, 4983140.12935323, 4982931.33333333, 4982722.53731343, 4982513.74129353, 4982304.94527363, 4982096.14925373, 4981887.35323383, 4981678.55721393, 4981469.76119403, 4981260.96517413)"
16742,50.0869,50.0869,17890197.5439,83392468.3047,17890197.5439,83392468.3047,44767701.7168,44767701.7168,174746090.9531,174746090.9531,13.0615,0,16787,0,10.583951199388336,2.727791019276323,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7248226.43425691, -7248017.638234, -7247808.84221108, -7247600.04618817, -7247391.25016525, -7247182.45414234, -7247182.45414234, -7247182.45414234, -7247182.45414234, -7247182.45414234, -7246973.65811942, -7246764.86209651, -7246556.06607359, -7246764.86209651, -7246764.86209651, -7246764.86209651, -7246764.86209651, -7246764.86209651, -7246764.86209651, -7246764.86209651, -7246764.86209651, -7246556.06607359, -7246347.27005068, -7246138.47402776, -7245929.67800485, -7245720.88198193, -7245512.08595902, 
-7245303.2899361, -7245094.49391319, -7244885.69789027, -7244676.90186736, -7244468.10584444, -7244259.30982153, -7244050.51379861, -7243841.7177757, -7243632.92175278, -7243424.12572987, -7243424.12572987, -7243215.32970695, -7243215.32970695, -7243215.32970695, -7243006.53368404, 4909852.72636816, 4909852.72636816, 4909643.93034826, 4909643.93034826, 4909643.93034826, 4909435.13432836, 4909226.33830846, 4909017.54228856, 4908808.74626866, 4908599.95024876, 4908391.15422886, 4908182.35820896, 4907973.56218905, 
4907764.76616915, 4907555.97014925, 4907347.17412935, 4907138.37810945, 4906929.58208955, 4906720.78606965, 4906511.99004975, 4906303.19402985, 4906094.39800995, 4906094.39800995, 4906094.39800995, 4906094.39800995, 4906094.39800995, 4906094.39800995, 4906094.39800995, 4906094.39800995, 4906094.39800995, 4906094.39800995, 4906094.39800995, 4906094.39800995, 4906094.39800995, 4905885.60199005, 4905676.80597015, 4905468.00995025, 4905259.21393035, 4905050.41791045, 4904841.62189055, 4904632.82587065, 
4904424.02985075)"
